"","FID","SUM_Length","DOXY_MN","PPROD_MN","SST_MEAN","Join_Count","Latitude","Longitude","BINOMIAL","LEGEND","WDPA_PID","NAME","DESIG","DESIG_TYPE","IUCN_CAT","GIS_AREA","label"
"137",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Megalops atlanticus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"138",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Makaira nigricans","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"139",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Kajikia albida","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"140",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Thunnus thynnus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"141",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Hippocampus erectus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"142",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Hyporthodus niveatus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"143",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Epinephelus striatus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"144",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Epinephelus morio","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"145",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Hyporthodus flavolimbatus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"146",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Mycteroperca interstitialis","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"147",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Coryphopterus hyalinus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"148",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Balistes capriscus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"149",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Mola mola","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"150",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Anguilla rostrata","Extant (non-breeding)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"151",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Lachnolaimus maximus","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"152",24,104.935241,205.2763,1e-04,25.44062,28,20.02440074,-61.99897757,"Epinephelus itajara","Extant (resident)","14075","Shoal Bay & Island Harbour","Marine Park","National","Not Reported",17.89521909,"NORTH ATLANTIC OCEAN"
"153",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Ogilbia galapagosensis","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"154",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Malacoctenus zonogaster","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"155",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Lepidonectes corallicola","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"156",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Makaira nigricans","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"157",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Myxodagnus sagitta","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"158",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Xyrichtys victori","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"159",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Xyrichtys victori","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"160",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Elacatinus nesiotes","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"161",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Labrisomus jenkinsi","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"162",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Quassiremus evionthas","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"163",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Xenocys jessiae","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"164",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Eleotrica cableae","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"165",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Odontoscion eurymesops","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"166",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Stegastes beebei","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"167",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Dactyloscopus lacteus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"168",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Arcos poecilophthalmus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"169",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Dialommus fuscus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"170",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Xenichthys agassizii","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"171",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Opisthonema berlangai","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"172",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Paralabrax albomaculatus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"173",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Halichoeres adustus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"174",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Halichoeres adustus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"175",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Lythrypnus gilberti","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"176",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Platygillellus rubellulus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"177",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Prionotus miles","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"178",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Paraletharchus opercularis","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"179",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Starksia galapagensis","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"180",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Acanthemblemaria castroi","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"181",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Gobioclinus dendriticus","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"182",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Chaenopsis schmitti","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"183",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Azurina eupalama","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"184",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Umbrina galapagorum","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"185",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Hippocampus ingens","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"186",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Mola mola","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"187",25,0,208.22248,0.01771,24.22875,35,-3.977389136,-89.99998854,"Mycteroperca olfax","Extant (resident)","11753","Galápagos","Reserva Marina","National","Not Reported",124124.1602,"SOUTH PACIFIC OCEAN"
"188",26,0,323.93588,0.00438,2.74249,2,68.02261086,2.000011459,"Thunnus thynnus","Extant (resident)"," "," "," "," "," ",0,"ARCTIC OCEAN"
"189",26,0,323.93588,0.00438,2.74249,2,68.02261086,2.000011459,"Coryphaenoides rupestris","Extant (resident)"," "," "," "," "," ",0,"ARCTIC OCEAN"
"190",27,602.2074852,370.96284,0.00048,-1.78444,0,76.22278932,-122.1147035," "," ","100676_A","Aulavik National Park Of Canada","National Park","National","II",12021.45539,"ARCTIC OCEAN"
"191",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Megalops atlanticus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"192",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Balistes punctatus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"193",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Kajikia albida","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"194",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Sardinella maderensis","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"195",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Bathygobius burtoni","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"196",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Pentanemus quinquarius","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"197",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Pseudupeneus prayensis","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"198",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Trachurus trachurus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"199",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Pseudotolithus senegalensis","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"200",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Atractoscion aequidens","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"201",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Hippocampus algiricus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"202",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Balistes capriscus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"203",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Mola mola","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"204",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Epinephelus marginatus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"205",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Pseudotolithus senegallus","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"206",28,480.0399247,208.12854,0.01967,28.465,16,6.198789141,2.832097953,"Epinephelus itajara","Extant (resident)"," "," "," "," "," ",0,"NORTH ATLANTIC OCEAN"
"207",29,171.371662,0,0,0,0,-75.14307501,-99.44140121," "," "," "," "," "," "," ",0,"SOUTHERN OCEAN"
"208",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Pangasius krempfi","Probably Extant (seasonality uncertain)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"209",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Hippocampus trimaculatus","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"210",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Omobranchus smithi","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"211",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Hippocampus histrix","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"212",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Hippocampus spinosissimus","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"213",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Hippocampus kelloggi","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"214",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Mola mola","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"215",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Epinephelus fuscoguttatus","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"216",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Nemipterus virgatus","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"217",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Oxymonacanthus longirostris","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"218",30,1177.278212,207.44434,0.03816,26.33666,11,10.27051892,106.444018,"Hippocampus comes","Extant (resident)","303088","Phu Quoc","Marine Protected Area","National","Not Reported",413.6092618,"NORTH PACIFIC OCEAN"
"219",31,0,242.27964,0.00692,16.65875,1,-43.97738914,34.00001146,"Thunnus maccoyii","Extant (resident)","555512160","Prince Edward Island Marine Protected Area","Marine Protected Area","National","Not Reported",181172.7538,"INDIAN OCEAN"
"220",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Amblyglyphidodon batunai","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"221",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Amblyglyphidodon ternatensis","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"222",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Albula glossodonta","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"223",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Anguilla borneensis","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"224",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Hippocampus trimaculatus","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"225",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Bolbometopon muricatum","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"226",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Hippocampus histrix","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"227",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Hippocampus spinosissimus","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
"228",32,3097.95754,198.69994,0.00265,28.6425,15,0.21132112,122.1211726,"Hippocampus barbouri","Extant (resident)","555635927","KKPD KABUPATEN BANGGAI, BANGGAI KEPULAUAN, DAN BANGGAI LAUT","Taman Pesisir dan Taman Pulau Kecil","National","VI",8755.71712,"NORTH PACIFIC OCEAN"
